PA06-13;CTRC Lazartigue;2895/12;0,1;O;MASQUE HYDRATANT ;2;Non irritant;0
PA06-14;FRANCE LAB;14474/01;0,05;O;gommage éclat merveilleux;2;Non irritant;0
PA07-12;AYSSE;2805/1;0,1;O;masque gommage;2;Non irritant;0
PA07-14;FRANCE LAB SERENITY;14701/02;0,05;O; gommage au sucre Serenity S-5000-015;2;Non irritant;0
PA07-15;groupe batteur;15663/04;0,1;O;Gommage corps au sucre Cacao;2;Non irritant;0
;;15663/06;0,1;O;Gommage corps au sucre Fraise;2;Non irritant;0
;;15663/08;0,1;O;Gommage corps au sucre Mangue;2;Non irritant;0,048
;;15663/10;0,1;O;Gommage corps au sucre Mojito;2;Non irritant;0
;;15663/12;0,1;O;Gommage corps au sucre Vanille;2;Non irritant;0
;;15663/14;0,1;O;Gommage corps au sucre Coco;2;Non irritant;0
PA08-12;ALIZEE NATURE COSM;2815/1;0,1;O;masque aux actifs hydratants;2;Non irritant;0
;;2815/2;0,1;O;masque aux actifs relaxants;2;Non irritant;0
;;2815/3;0,1;O;masque aux actifs purifiants;2;Non irritant;0
PA08-13;ALIZEE NATURE CARAIBES;2929/10;0,1;O;Gommage corporel au sucre de canne parfum tiaré;2;Très légèrement irritant;0
;;2929/9;0,1;O;Gommage corporel au sucre de canne parfum rhum;2;Non irritant;0
PA08-15;Labo GILBERT;15646/02;10% dans l'eau;O;crème jour peaux normales;2;Non irritant;0
PA09-13;ALIZEE NATURE CARAIBES;2929/11;0,1;O;GOMMAGE CORPOREL AUX EXTRAITS DE MANGUE SAUVAGE ET NOIX TROPICALES;2;Très légèrement irritant;0,13
;;2929/4;0,1;O;DOUX PEELING VISAGE A L’HUILE D’ARGAN, PEPIN PAMPLEMOUSSE ET PAPAYE;2;Très légèrement irritant;0,087
;;2929/5;0,1;O;PEELING BIOLOGIQUE;2;Non irritant;0,043
;;2929/8;0,1;O;GOMMAGE CORPOREL AU CHOCOLAT BEURRE DE CACAO ET CAFE;2;Non irritant;0
PA09-16;FRANCE LAB;17080/04;0,1;O;BODY SCRUB_C-100-008;2;Non irritant;0
PA10-16;EVOLUDERM;16955/02;0,1;O;Gommage visage aloe vera;2;Très légèrement irritant;0,091
;;16956/02;0,1;O;Gommage visage argan V1322B;2;Non irritant;0
;;16957/02;0,1;O;Masque visage argile V3026B;2;Non irritant;0,045
;;16958/02;0,1;O;Masque visage concombre V13223B;2;Non irritant;0
;;16959/02;0,1;O;Gommage visage pêche V3020B;2;Non irritant;0
;;16960/02;0,1;O;Masque visage karité 3047B;2;Non irritant;0
;;16961/02;0,1;O;Gommage visge karité - V3046B;2;Non irritant;0
;;16962/02;0,1;O;Masque visage argan V13225B;2;Très légèrement irritant;0,136
;GILBERT;17171/04;0,1;O;GOMMAGE CORPS SELFIE;2;Non irritant;0
;;17171/06;0,1;O;GOMMAGE CORPS DEESSE;2;Non irritant;0
;;17171/08;0,1;O;GOMMAGE CORPS INOUBLIABLE;2;Très légèrement irritant;0,091
;;17171/10;0,1;O;GOMMAGE CORPS LA VIE EN ROSE;2;Non irritant;0
;;17171/12;0,1;O;GOMMAGE CORPS ROUGE PASSION;2;Non irritant;0
PA12-15;FRANCELAB;16245/03;0,1;O;Gommage corps au sel;2;Très légèrement irritant;0,087
;URGO;16209/03;0,05;O;Spray coups de soleil ( canadair) - LXVII.B.02;2;Non irritant;0,043
PA13-15;EVOLUDERM;16323/06;0,1;O;Masque cheveux Précieux - V15260;2;Non irritant;0
;;16323/08;0,1;O;Creme gommante (gamme huile précieuse) V15246;2;Non irritant;0
;GILBERT;16422/02;10% (huile de paraffine);O;Huile de rasage;2;Non irritant;0
PA12-16;LACTYBIO;17206/04;0,05;O;Crème Exfoliante Veloutée - MPG-LB290316-01/3;2;Non irritant;0
;;17206/16;0,1;O;Masque crème éclat - MPG-LB300316-02/3;2;Non irritant;0
PA13-16;SAS LAM & LAM PARTNERS;17306/02;0,1;O;CAOLION PREMIUM PORE ORIGINAL PACK;2;Très légèrement irritant;0,083
;;17306/04;0,1;O;CAOLION BLACKHEAD STEAM PORE PACK;2;Très légèrement irritant;0,083
PA3PA16016;HSB;17654/01;5%;O;GEL NETTOYANT VISAGE - AFCLG03/25.04.16;2;Non irritant;0
;Laboratoires Gilbert;17611/01;10%;O;MASQUE ARGILE VERTE SANS MIT - 3767-1.03;2;Non irritant;0
;NOREVA - LED;17587/02;10%;O;MASQUE HYDRATANT - SD15243.03;2;Non irritant;0,045454545
PA3PA16018;Laboratoires Gilbert;17775/02;10%;O;Crème Gommante clarifiante - 3808-1.04;2;Non irritant;0
;;17847/02;10%;O;MASQUE ARGILE ROSE SANS MIT - 3784-1.04;2;Non irritant;0
PA3PA17001;Laboratoires Gilbert;17961/02;10%;O;Gel exfoliant clarifiant - 3611-1.06;2;Non irritant;0,043478261
PA3PA17002;Laboratoires Gilbert;18091/02;10%;O;GOMMAGE CORPS AU SUCRE PINACOLADA - 4154-1.04;2;Non irritant;0
PA3PA17005;Laboratoires Gilbert;18280/02;10%;O;GOMMAGE CORPS - 4218-1.06;2;Non irritant;0
;;18280/04;10%;O;MASQUE CORPS - 4229-1.05;2;Non irritant;0
PA3PA17006;S+;17836/02;10%;O;SEPHORA - GRANITE EXFOLIANT - GREEN DOSE - VIII.446.A.09;2;Non irritant;0
;;17836/04;10%;O;SEPHORA - GRANITE EXFOLIANT - VITAMIN DOSE - VIII.447.A.06;2;Non irritant;0
;;17836/06;10%;O;SEPHORA - GRANITE EXFOLIANT - BEAUTY DOSE - VIII.448.A.12;2;Non irritant;0
;;17836/08;10%;O;SEPHORA - GRANITE EXFOLIANT - COSY DOSE - VIII.420.C.07;2;Non irritant;0,043478261
;;17836/10;10%;O;SEPHORA - GRANITE EXFOLIANT - OCEAN DOSE - VIII.449.A.17;2;Non irritant;0
;;17836/12;10%;O;SEPHORA - GRANITE EXFOLIANT - SUNNY DOSE - VIII.443.A.06;2;Non irritant;0
PA3PA17007;Laboratoires Gilbert;18644/02;10%;O;EXFOLIANT VISAGE PURIFIANT HOMME NV PF - 4090-1.01;2;Très légèrement irritant;0,086956522
PA3PA17008;ROVAL S.A.S.;18676/01;5%;O;CREME DE DOUCHE VANILLE - 12732/2 HEPTA;2;Non irritant;0,041666667
PA3PA17009;S+;18661/02;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - COSY DOSE - VIII.419.C.01;2;Non irritant;0,041666667
;;18661/05;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - VITAMINE DOSE - VIII.430.B.04;2;Très légèrement irritant;0,083333333
;;18661/07;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - OCEAN DOSE - VIII.433.B.04;2;Très légèrement irritant;0,083333333
;;18661/09;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - SUNNY DOSE - VIII.429.B.03;2;Très légèrement irritant;0,125
;;18661/11;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - GREEN DOSE - VIII.431.B.02;2;Non irritant;0,041666667
;;18661/13;5%;O;SEPHORA - BAUME DE DOUCHE NOURRISSANT - BEAUTY DOSE - VIII.432.D.01;2;Non irritant;0
PA3PA17010;Laboratoires Gilbert;18788/02;10%;O;Gel Nettoyant Exfoliant - 4123-1.07;2;Non irritant;0
;LE SECRET NATUREL;18495/04;5%;O;SAVON LIQUIDE DE MARSEILLE ABRICOT BIO OLEANAT - 5.63;2;Non irritant;0
PA3PA17012;FRANCE LAB;18956/01;10%;O;2 MINUTES DETOXICATOR - DS-300-019B;2;Non irritant;0
;S+;18716/01;10%;O;SEPHORA - BODY DETOXIFIER CHARBON - SP16-014-ZCH-C;2;Non irritant;0
;;18716/02;10%;O;SEPHORA - BODY DETOXIFIER - KALE - SP16-014-ZKA-D;2;Non irritant;0
;;18716/03;10%;O;SEPHORA - BODY DETOXIFIER PAPAYE - SP16-014-ZPP-G;2;Non irritant;0
;;18716/04;10%;O;SEPHORA - BODY DETOXIFIER PASTEQUE - SP16-014-ZPT-D;2;Non irritant;0
PA3PA17015;NOREVA - LED;19163/02;10%;O;GOMMAGE HYDRA - SD15303.13A;2;Non irritant;0
PA3PA17020;Laboratoires Gilbert;19422/02;10%;O;GOMMAGE CORPS CERTBIO - 3991-1.17;2;Non irritant;0
PA3PA18001;ROVAL S.A.S.;19416/02;5%;O;GEL DE RASAGE INTIME -10557/2 BIS;2;Non irritant;0
PA3PA18002;LABORATOIRES ONAGRINE;19665/02;10%;O;Gel Gommant Visibly Pure - Matidiane - LP 03/34.352;2;Non irritant;0
PA3PA18003;LABORATOIRES ONAGRINE;19675/02;10%;O;MASQUE VISIBLY PURE - LL02/96.339;2;Non irritant;0
;NOREVA - LED;19674/02;10%;O;EXFOLIAC MASQUE - LL01/32.346;2;Non irritant;0
PA3PA18005;FRANCE LAB;19715/01;10%;O;ENZYME MASK_K-700-009;2;Non irritant;0,043478261
PA3PA18006;S+;19814/02;10%;O;GRANITE EXFOLIANT BOUQUET SURPRISE - VIII.562.A.19;2;Non irritant;0
PA3PA18007;S+;19869/02;10%;O;INSTAMASK BANANE - SP17-011-L;2;Non irritant;0
;;19869/05;10%;O;MASQUE SORBET TOMATE - 13286 HEXA;2;Non irritant;0
PA3PA18008;Laboratoires Gilbert;20048/02;10%;O;Gommage corps Lagon 2018 - 4677-1.01;2;Non irritant;0
;;20049/02;10%;O;Gommage corps la vie en rose 2018 - 4676-1.06;2;Non irritant;0
;;20050/02;10%;O;Gommage corps Fleurs des Iles 2018 - 4675-1.01;2;Non irritant;0
;S+;19869/07;10%;O;MASQUE MUESLI AVOINE - VIII.462.A.14;2;Non irritant;0
PA3PA18009;LABOTE;19805/02;10%;O;Masque éclat - argile rouge - MVAL-E;2;Non irritant;0
;;19805/04;10%;O;Masque hydratant - MVAL-H;2;Non irritant;0
;;19805/06;10%;O;Masque purifiant - argile verte - MVAL-P;2;Non irritant;0
;;19805/08;10%;O;Masque apaisant - argile blanche - MVAL-A;2;Non irritant;0
PA3PA18010;Laboratoires Gilbert;20174/01;10%;O;Gommage corps éclaircissant sans PE - 4306-1.08;2;Non irritant;0
PA3PA18014;Ponroy Vitarmonyl Industrie;20286/02;10%;O;GOMMAGE VISAGE - LEV17151FP01;2;Non irritant;0
PA3PA18015;FRANCE LAB;20398/01;10%;O;MAKE UP REMOVER - C1600-021;2;Non irritant;0,041666667
;LOVEA SAS;20592/02;10%;O;GOMMAGE CORPS COCO BIO - 17026-1;2;Non irritant;0
PA3PA18018;Laboratoires Gilbert;20842/02;5%;O;Mousse nettoyante visage - 4912-1.01;2;Non irritant;0
PA3pa19001;NOREVA - LED;21058/02;5%;O;AC Detergente - LL 01/43.346;2;Non irritant;0,041666667
PA3PA19002;Laboratoires Gilbert;21082/04;10%;O;Masque purifiant - 4943-1.02;2;Non irritant;0
;S+;21064/02;10%;O;GOMMAGE CORPS SUCRE - ML 38/10.367;2;Non irritant;0,041666667
PA3PA19004;Laboratoires Gilbert;21322/02;10%;O;Masque purifiant 4734-1.04;2;Non irritant;0
PA3PA19006;Laboratoires Gilbert;21314/02;10%;O;"Gommage visage - 	4949 -1.06									-";2;Non irritant;0
PA3PA19009;Laboratoires Gilbert;21751/02;10%;O;"Masque peel-off oxygenant reform - HICC 	4985-1.12";2;Non irritant;0
PA3PA19013;S+;21504/10;10%;O;GRANITE CORPS EXFOLIANT - FLEUR DE COTON / EXFOLIATING BODY GRANITA - COTTON FLOWER - Fleur de coton - VIII.579.A.06;2;Non irritant;0
;;21504/12;10%;O;GRANITE CORPS EXFOLIANT - MONOI / EXFOLIATING BODY GRANITA - MONOI - Monoi - VIII.581.A.05;2;Non irritant;0
;;21504/14;10%;O;GRANITE CORPS EXFOLIANT - MANGUE / EXFOLIATING BODY GRANITA - MANGO - Mangue - VIII.582.A.04;2;Très légèrement irritant;0,086956522
;;21504/16;10%;O;GRANITE CORPS EXFOLIANT - LAGON / EXFOLIATING BODY GRANITA - LAGOON - Lagon - VIII.583.A.04;2;Très légèrement irritant;0,086956522
;;21504/18;10%;O;GRANITE CORPS EXFOLIANT - FLEUR DE CERISIER / EXFOLIATING BODY GRANITA - CHERRY BLOSSOM - Fleur de cerisier - VIII.580.A.04;2;Très légèrement irritant;0,086956522
;;21966/02;10%;O;INSTAMASK THE MATCHA - VIII.476.A.25;2;Non irritant;0
PA3PA19015;Laboratoires Gilbert;22160/01;5%;O;Savon doux surgras - 4995-1.10;2;Légèrement irritant;0,5
;;22299/06;5%;O;"Gelée exfoliante homme - 	4722-1.10									-";2;Très légèrement irritant;0,125
;;22299/08;10%;O;Masque purifiant homme - 4723-1.16;2;Non irritant;0
PA3PA19017;INTERCOSMETIQUES;22541/01;5%;O;TOP SOLUTION SHOWER GEL - FS17676;2;Non irritant;0
PA3PA20004;NOREVA Pharma;23108/02;5%;O;AQUAREVA GEL MOUSSANT - AL4020;2;Non irritant;0
PA3PA20008;JUVA SANTE LABORATOIRE;23413/06;10%;O;Mercurochrome - Crème exfoliante pieds ref 050898 - LJPFH20-138;2;Non irritant;0
;HARRIS BRIOCHIN;23388/06;5%;O;Gel Douche Fleur de savon OLIVE & AMANDE DOUCE 400ml COSMOS ORGANIC-20-BRC-R-BRC21INT-2;2;Non irritant;0
;;23388/07;5%;O;Gel Douche Fleur de savon FLEUR D'ORANGER & MENTHE 400ml COSMOS ORGANIC-20-BRC-R-BRC22INT-2;2;Non irritant;0
;;23388/08;5%;O;Gel Douche Fleur de savon ROSE & AVOINE 400ml COSMOS ORGANIC-20-BRC-R-BRC23INT-2;2;Non irritant;0
;;23388/09;5%;O;Gel Douche Fleur de savon IRIS & PAMPLEMOUSSE 400ml COSMOS ORGANIC-20-BRC-R-BRC24INT-2;2;Non irritant;0
;;23388/10;5%;O;Gel Douche Fleur de savon VANILLE & ARGAN 400ml COSMOS ORGANIC-20-BRC-R-BRC34INT-2;2;Non irritant;0
PA3PA20011;Laboratoires Gilbert;23517/02;10%;O;Mousse micro peeling certorg - 5729-1.04;2;Non irritant;0
PA01-15;PVI;15031/02;PUR;O;lotion lingettes lot 14-1125-AB;3;Non irritant;0
;;15031/04;PUR;O;lotion lingettes lot 14-1125-AC;3;Non irritant;0,05
PA3PA16016;LACTYBIO Laboratory LTD;17207/05;100%;O;Eau Micellaire Câline - MPG-LB050716-01/1;3;Non irritant;0
PA3PA16018;PURESSENTIEL France;17794/02;100%;O;PURESSENTIEL BEBE PUR LOTION MICELLAIRE - ECHSF0000038309 - CTG141188/0/07;3;Très légèrement irritant;0,130434783
PA3PA17007;Laboratoires Gilbert;18383/02;100%;O;Eau nettoyante bébé - 3619-1.29;3;Non irritant;0,043478261
;ROVAL;18515/02;100%;O;EAU NETTOYANTE BEBE - 11146 NONA;3;Très légèrement irritant;0,086956522
PA3PA18003;RAMPAL LATOUR;19595/01;100%;O;LINIMENT PROTECTEUR BEBE - BIOLINIMENBB;3;Modérément irritant;0,681818182
PA3PA20011;Laboratoires Gilbert;23571/01;100%;O;Liniment oleocalcaire certorg - 4060-1.06;3;Très légèrement irritant;0,136363636
;;;;;;;;0,130434783
PA3PA16018;PURESSENTIEL France;17797/02;100%;SO;PURESSENTIEL BEBE PUR LAIT NETTOYANT - ECHSF0000038304 - CTG141192/0/04;3;Non irritant;0
PA01-14;ALIZEE NATURE CARAIBES;2929/22;PUR;O;Lotion douce demaquillante à la mangue sauvage et fruit de la passion;4;Non irritant;0
;;2929/23;PUR;O;Lotion douce demaquillante aux extraits de concombre, d'hibiscus et d'aloe vera;4;Non irritant;0
;;2929/24;PUR;O;Lotion tonique sans alcool, aux extraits de pépin de pamplemousse, de ginseng et d'aloe vera;4;Non irritant;0
PA01-16;FRANCE LAB;16517/08;PUR;O; Orveda eau démaquillante;4;Non irritant;0,045
PA02-14;FRANCE LAB;2996/1;PUR;O;Tonique infinie fraîcheur - BS-1300-019 - BSM5100560;4;Non irritant;0
;SHB;2980/1;PUR;O;kadalys gelée démaquillante;4;Très légèrement irritant;0,091
PA02-15;DBA;14372/02;PUR;O;Eau micellaire;4;Non irritant;0,043
PA03-14;FRANCE LAB BEAUTY SUCCESS;3008/2;PUR;O;Tonique infinie caresse - FS13432 - BSM5100160;4;Très légèrement irritant;0,136
PA04-12;ELAYS (FRANCE LAB);2765/4;PUR;O;lotion soyeuse E-1000-064;4;Non irritant;0
PA04-15;DBA;15409/01;PUR;O;Eau micellaire;4;Très légèrement irritant;0,091
;;15409/02;PUR;O;Eau micellaire;4;Non irritant;0,045
PA06-14;FRANCE LAB;14503/01;PUR;O;démaquillant biphase;4;Légèrement irritant;0,261
;;14526/01;PUR;O;eau micellaire reformulée;4;Non irritant;0
PA08-14;ROVAL;14723/01;PUR;O;EAU MICELLAIRE BABY F 12280OCTA - BABYDERME;4;Non irritant;0
;SICOFOR;14348/04;PUR;O;LOTION NETTOYANTE;4;Très légèrement irritant;0,091
PA09-12;PVI;2829/1;PUR;O;lait démaquillant;4;Non irritant;0
PA09-13;ALIZEE NATURE CARAIBES;2929/21;PUR;O;LAIT DEMAQUILLANT;4;Très légèrement irritant;0,105
;;2929/28;PUR;O;MICRO GEL SEBO REGULATEUR AUX EXTRAITS DE PEPIN DE PAMPLEMOUSSE ET D’ALOE VERA;4;Non irritant;0,053
PA09-15;DBA;15951/01;PUR;O;eau micellaire (reformulation);4;Non irritant;0,045
PA12-15;NOREVA;16154/02;PUR;O;eau micellaire exfo;4;Non irritant;0
;;16154/04;PUR;O;eau micellaire hydra;4;Non irritant;0
;;16154/06;PUR;O;eau micellaire sensi AR;4;Non irritant;0,043
PA13-15;EVOLUDERM;16287/02;PUR;O;Eau micellaire;4;Non irritant;0
PA11-16;EVOLUDERM;17193/01;PUR;O;LOTION TONIQUE ;4;Non irritant;0
PA13-16;Laboratoires Gilbert;17258/02;PUR;O;LAIT DEMAQUILLANT ECLAIRCISSANT - 3851-1.04;4;Non irritant;0
;LACTYBIO Laboratory LTD;17206/22;PUR;O;Lait démaquillant Douceur - MPG-LB160316-01/5;4;Non irritant;0
PA3PA16016;LACTYBIO Laboratory LTD;17206/24;100%;O;Eau Micellaire Lactée - MPG-LB240316-01/12;4;Non irritant;0
PA3PA17006;S+;18269/02;100%;O;EAU MICELLAIRE HYDRATANTE - FS17183;4;Non irritant;0,043478261
;;18270/02;100%;O;EAU MICELLAIRE BIPHASE - FS17125;4;Légèrement irritant;0,173913043
PA3PA17008;S+;18268/02;100%;O;EAU MICELLAIRE PURIFIANTE - FS17216;4;Non irritant;0
PA3PA18003;Laboratoires Gilbert;18776/02;100%;O;Lait crème hydratant bébé - 3966-4.01;4;Très légèrement irritant;0,090909091
PA3PA18004;FRANCE LAB;19694/01;100%;O;CREAMY MILK CLEANSER_K-800-005;4;Non irritant;0
PA3PA18012;ELAN CREATEUR;20264/02;100%;O;démaquillant;4;Non irritant;0
PA3PA18013;ICP;19488/02;100%;O;Eau gélifiée - ICP7070-1F;4;Non irritant;0
PA3PA18014;ROVAL S.A.S.;20365/02;100%;O;LAIT DEMAQUILLANT BIO COSMOS - 12143/4TETRA;4;Non irritant;0
;;20493/02;100%;O;EAU FLORALE ROSE BIO COSMOS - 13070/2;4;Non irritant;0,043478261
PA3PA18018;Laboratoires Gilbert;20841/02;100%;O;Lotion purifiante - 4911-1.01;4;Non irritant;0
PA3PA19006;DIS.PAR;21371/02;100%;O;Sérum physiologique;4;Non irritant;0
PA3PA19007;Laboratoires Gilbert;21324/02;100%;O;Emulsion sublime visage - 5001-1.02;4;Non irritant;0
PA3PA19009;Laboratoires Gilbert;21670/02;100%;O;Lotion tonique apaisante reform 2018 - 4610-1.17;4;Non irritant;0
PA3PA19010;NOREVA Pharma;21923/02;100%;O;Sensidiane Gelée démaquillante - NOR-AB.17;4;Non irritant;0
PA3PA19016;ALIZEE NATURE CARAIBES;21974/02;100%;O;Doux peeling visage - 4;4;Non irritant;0,041666667
;;21974/04;100%;O;Lait démaquillant à l'huile d'argan - 5;4;Non irritant;0,041666667
PA3PA20008;EURO WIPES;23385/01;100%;O;Lotion PTH - 2020-01/A04;4;Non irritant;0
PA3PA20013;La Drôme Provençale SA;23762/01;100%;O;Eau Florale de Géranium non conservée - HYD60005;4;Non irritant;0
PA01-16;BCM;16332;0,02;O;Bathing gel;4;Très légèrement irritant;0,091
;EVOLUDERM;16404/07;0,05;O;Gel douche huile crémeux huile dargan et karité V15268;4;Non irritant;0
;;16408/02;0,05;O;Gel douche onctueux karité et lait d'amande douce V15264;4;Légèrement irritant;0,182
;ROVAL;16485/01;0,05;O;SAVON EN CREME POUR LES MAINS FIGUE ET NOIX F12971;4;Légèrement irritant;0,273
PA02-13;groupe batteur;2864/5;0,05;O;SAVON DE MARSEILLE SOLIDE SURGRAS - RÉF. S1305_1.01;4;Légèrement irritant;0,524
PA02-15;BCM;14935/03;0,05;O;Shower gel;4;Non irritant;0
PA03-13;SICO;2884/1;0,05;O;NETTOYANT MAINS AMANDE - PA A12735;4;Très légèrement irritant;0,105
PA03-14;FRANCE LAB BEAUTY SUCCESS;3008/1;0,05;O;Nuage de mousse démaquillant - FS13409 - BSM4701560;4;Non irritant;0
;FRANCE LAB SERENITY;3009/1;0,05;O;gel moussant S-100-018;4;Très légèrement irritant;0,136
PA04-13;LABORATOIRE GILBERT;2899/1;0,05;O;SAVON DE MARSEILLE OLIVE-LAVANDE - S1305_5.01;4;Non irritant;0
;;2899/2;0,05;O;SAVON LIQUIDE COQUELICOT - S1210_2.10;4;Très légèrement irritant;0,095
;;2899/3;0,05;O;SAVON LIQUIDE VIOLETTE - S1210_8.10;4;Très légèrement irritant;0,143
;;2907/1;0,05;O;SAVON LIQUIDE CITRON-MENTHE - S1210_7.16;4;Non irritant;0
PA04-16;FRANCE LAB;16583/06;0,1;O;Huile nettoyante;4;Non irritant;0,042
;;16583/12;0,1;O;Onguent nettoyant;4;Non irritant;0,042
;;16583/14;0,1;O;Terre nettoyante;4;Très légèrement irritant;0,125
;;16643/02;0,1;O;démaquillant aux 3 sensations;4;Non irritant;0
PA05-12;UNIPAR;2776/1;0,05;O;Gel Douche Surgras à l'Huile de Noix de Cajou ICP2033-1F;4;Non irritant;0,2
PA05-13;I-DM;2926/1;0,05;O;GEL DOUCHE ELIXIR DE DOUCEUR CTG131609/0/01;4;Très légèrement irritant;0,091
;Laboratoires Gilbert;2927/10;0,05;O;SAVON DE MARSEILLE FLEUR ORANGER S1305_3.04;4;Non irritant;0,045
;;2927/11;0,05;O;SAVON DE MARSEILLE CITRON MENTHE S1305_7.06;4;Non irritant;0,045
;;2927/12;0,05;O;SAVON DE MARSEILLE VIOLETTE S1305_6.04;4;Non irritant;0,045
;;2927/4;0,05;O;SAVON LIQUIDE OLIVE LAVANDE S1210_10.14;4;Très légèrement irritant;0,045
;;2927/5;0,05;O;SAVON LIQUIDE PAMPLEMOUSSE S1210_11.14;4;Très légèrement irritant;0,045
;;2927/6;0,05;O;SAVON LIQUIDE ROSE S1210_6.15;4;Très légèrement irritant;0,048
;;2927/7;0,05;O;SAVON LIQUIDE MANDARINE SAUGE S1210;4;Très légèrement irritant;0,045
;;2927/8;0,05;O;SAVON LIQUIDE FLEUR ORANGER S1210_3.13;4;Très légèrement irritant;0,045
;;2927/9;0,05;O;SAVON LIQUIDE VERVEINE S1210_4.22;4;Très légèrement irritant;0,045
PA05-14;France LAB (Mais caulières);14206/01;0,05;O;Bulle de rosée - Gel douche pétillant ;4;Non irritant;0,043
;groupe batteur;14395/02;0,05;O;gel douche naturel parfum figue;4;Légèrement irritant;0,478
PA05-16;S+;16746/02;0,05;O;L'instant moisture cleansing;4;Non irritant;0
PA06-14;ALIZEE NATURE CARAIBES;14418/01;0,05;O;Gel douche aloe vera;4;Très légèrement irritant;0,087
;;14418/02;0,05;O;Gel douche cerises pays et jus de canne à sucre;4;Non irritant;0,043
;UNIPAR;14500/01;0,05;O;gel douche surgras;4;Légèrement irritant;0,217
PA07-13;LABORATOIRE GILBERT;2936/2;0,03;O;Bain moussant thé vert;4;Non irritant;0
;;2936/3;0,05;O;SAVON DE MARSEILLE VERVEINE;4;Très légèrement irritant;0,158
;;2936/4;0,05;O;SAVON DE MARSEILLE ROSE;4;Non irritant;0,053
;;2936/5;0,05;O;SAVON DE MARSEILLE PAMPLEMOUSSE;4;Non irritant;0,053
;;2936/6;0,05;O;SAVON DE MARSEILLE COQUELICOT;4; légèrement irritant;0,316
;;2936/7;0,05;O;SAVON DE MARSEILLE MANDARINE SAUGE;4;Non irritant;0
PA07-14;UNIPAR;14494/01;0,1;O;huile démaquillante;4;Non irritant;0
;WWM;14567/02;0,05;O;gel visage 011.050;4;Légèrement irritant;0,182
PA08-13;ALIZEE NATURE CARAIBES;2944/1;0,05;O;Gel douche coco;4;Légèrement irritant;0,227
;LABORATOIRE GILBERT;2947/1;0,02;O;Bain moussant Vanille Epicée;4;Non irritant;0
PA08-14;ROVAL;14724/02;0,05;O;GEL LAVANT ULTRA DOUX BABY & FAMILY F 12284NONA - BABYDERME;4;Non irritant;0
;SHB;14719/02;0,05;O;Gel nettoyant visage 002.067;4;Non irritant;0
PA08-16;GILBERT;17040/01;0,02;O;sel de bain citron;4;Non irritant;0
;;17040/02;0,02;O;sel de bain algues;4;Non irritant;0,045
;;17040/03;0,02;O;sel de bain fougère;4;Non irritant;0,045
;;17040/04;0,02;O;sel de bain lavande;4;Non irritant;0,045
;ROVAL;17012/01;0,05;O;CREME LAVANTE DOUCEUR FREESIA & LAIT DE RIZ  FORMULE 12429/3 HEXA;4;Non irritant;0
;SICO;16872/01;0,05;O;nettoyant mains amande;4;Non irritant;0,045
PA09-12;SICO;2818/1;0,05;O;mousse à raser;4;Non irritant;0
PA09-13;ALIZEE NATURE CARAIBES;2929/7;0,05;O;GEL NETTOYANT VISAGE AUX EXTRAITS DE PEPIN DE PAMPLEMOUSSE, DE PAPAYE ET D’ALOE VERA;4;Très légèrement irritant;0,087
PA09-15;BCM;15761;0,05;O;gel douche;4;Légèrement irritant;0,318
;SOL D'ORIENT;15929/01;0,05;O;savon liquide parfumé à l'orange;4;Légèrement irritant;0,182
PA10-14;LABO D'ARMOR;14976/02;0,05;O;gel douche;4;Très légèrement irritant;0,087
;ROVAL;14984/01;0,05;O;gel lavant mains;4;Légèrement irritant;0,304
PA10-16;GILBERT;17165/01;0,02;O;Sels de bain lavande - réf 3080-1.02;4;Non irritant;0,045
PA11-15;Labo GILBERT;16164/01;0,05;O;Gel douche revigorant NP;4;Très légèrement irritant;0,125
;;16190/02;0,05;O;gel lavant mains;4;Très légèrement irritant;0,083
PA12-15;EVOLUDERM;15989/02;0,05;O;gel douche surgras (mail du 27/08/15);4;Non irritant;0
PA13-15;EVOLUDERM;16323/05;0,05;O;Gel douche (gamme huile précieuse) V15258;4;Non irritant;0
;FRANCE LAB;16331/01;0,05;O;creme de douche;4;Non irritant;0
;GILBERT;16369/02;0,05;O;nettoyant visage;4;Non irritant;0
;ROVAL;16411/02;0,05;O;Gel douche homme corps et cheveux parfum boisé - formule 12015/1 TER;4;Non irritant;0
(vide);Laboratoires Gilbert;22355/02;5%;O;Huile démaquillante -  5294-1.04;4;Non irritant;0,041666667
PA11-16;NOREVA;17225/01;0,1;O;Huile lavante parfumée;4;Non irritant;0
PA12-16;FRANCE LAB;17378/02;0,05;O;Gel nettoyant VR-RU200515-01/9;4;Très légèrement irritant;0,13
;Laboratoire ONAGRINE;17263/02;0,05;O;Huile démaquillante de soin ;4;Non irritant;0
PA13-16;Laboratoires Gilbert;17462/06;0,05;O;Gel douche HAPPY - 3811-1.04;4;Non irritant;0
;;17462/08;0,05;O;Gel douche CARESS - 3934-1.03;4;Non irritant;0
;;17462/10;0,05;O;Gommage corps CARESS - 3936-1.02;4;Non irritant;0
